,freeID,director,color
1986,/m/094ff_,Erle C. Kenton,black and white
1987,/m/0g45c2,Mark Hammond,color
1988,/m/0cp1dy6,,
1989,/m/0hhszgq,,
1990,/m/0412vhg,,
1991,/m/03c2vd6,,
1992,/m/09d243,,
1993,/m/03c9b3g,Robert McKimson,
1994,/m/08tq4x,,
1995,/m/02zlg2,Aleksandr Askoldov,black and white
1996,/m/09lqrb,Chuck Jones,color
1997,/m/04795fx,Shamus Culhane,
1998,/m/05krw4,Andrei Konchalovsky,color
1999,/m/04zx0rb,Julie Taymor,color
2000,/m/0286psc,Noel M. Smith,black and white
2001,/m/05rrvj,Jonathan Mostow,color
2002,/m/02r7x2f,Michael D. Sellers,color
2003,/m/0blsj6,Carl Schultz,
2004,/m/02rv6y_,,
2005,/m/027hg__,Dearbhla Walsh,
2006,/m/09vrxqh,,
2007,/m/02rrd5b,Fernando Meirelles,color
2008,/m/0ch4_xx,Feng Xiaogang,color
2009,/m/09vrxqq,Mitchell Leisen,
2010,/m/0bt4g,Robert Zemeckis,color
2011,/m/02z4vcg,Alessandro Blasetti,black and white
2012,/m/04z_t66,,
2013,/m/04jl84z,,
2014,/m/06f_7y,,
2015,/m/04f7jfs,,
2016,/m/0gmbsmy,,
2017,/m/0c19sx,Andrew Fleming,
2018,/m/02qlr55,Bert Ira Gordon,color
2019,/m/02779ct,Santiago Amigorena,
2020,/m/0gh659b,,color
2021,/m/03czgft,,
2022,/m/07bwr,Ethan Coen,color
2023,/m/027x_dk,Henry Barakat,black and white
2024,/m/06hr1m,Mike Nichols,color
2025,/m/0cc9n37,,
2026,/m/03d2qy5,,
2027,/m/0f4yh,Steven Spielberg,color
2028,/m/05f3jf6,Michael Apted,
2029,/m/06w1m_,David Anspaugh,color
2030,/m/03cgmq8,Wenn V. Deramas,
2031,/m/0bzj1d,Saverio Costanzo,color
2032,/m/043s1vj,Doug Karr,
2033,/m/0gj9gtp,,
2034,/m/0gmby_9,,
2035,/m/06kg0c,William Friedkin,color
2036,/m/03nsm5x,Gabriele Muccino,color
2037,/m/0crghd4,Jayendra Panchapakesan,
2038,/m/0907zk,,
2039,/m/04vyrx,,
2040,/m/042ccx,Louis Malle,color
2041,/m/0273p2v,Jack White,black and white
2042,/m/03cvwkr,Norman Mailer,color
2043,/m/03nfc4,Annette Haywood-Carter,color
2044,/m/09gj5bl,Noel Clarke,color
2045,/m/0fdrns,Bryan Forbes,
2046,/m/0ccj1_,,
2047,/m/02r53vq,Stephen Gyllenhaal,color
2048,/m/02qh6t4,Allan Dwan,black and white
2049,/m/0gpk6_,Luis Buñuel,black and white
2050,/m/0651nl,Jim Jarmusch,color
2051,/m/027h9jl,Brian Trenchard-Smith,
2052,/m/07k4phr,,
2053,/m/04zynjf,Jeong Yoon-soo,color
2054,/m/04yf1yd,,
2055,/m/06w345b,,
2056,/m/03hp3wz,,
2057,/m/03chzxc,,
2058,/m/0gjbz5g,,
2059,/m/01w_x0,,
2060,/m/06fk5h,,
2061,/m/07k3wvr,,
2062,/m/0ds35l9,Paul Feig,color
2063,/m/062xm_,Maurice Noble,color
2064,/m/05f8dyh,Mauritz Stiller,black and white
2065,/m/03c75t2,John Ford,black and white
2066,/m/06zn0nk,William Witney,color
2067,/m/0gj8xqn,Matthew O'Callaghan,color
2068,/m/0h06d9,,
2069,/m/02w0qmq,,
2070,/m/08b79b,,
2071,/m/059h6vs,,
2072,/m/03132t,,
2073,/m/0cz95kg,Petros Lykas,
2074,/m/04glz9d,,
2075,/m/0gx2j7y,,
2076,/m/0bvslf,William Butler,color
2077,/m/09k7b74,Jack Bender,
2078,/m/0bf795,,
2079,/m/06fhmt,Woody Allen,color
2080,/m/0crflw0,,
2081,/m/0dlfqjj,,
2082,/m/01hbdd,,
2083,/m/0hgllr2,,
2084,/m/0ds33,,
2085,/m/0gb5bcq,Palnati Surya Pratap,
2086,/m/0crdjdy,,
2087,/m/09gn4yf,,
2088,/m/0gzkf9,Clive Donner,color
2089,/m/040802t,,
2090,/m/08w7xy,,
2091,/m/07hgp8,,
2092,/m/0cc60g_,,
2093,/m/02qx_2t,,
2094,/m/026njb5,Andrea Arnold,color
2095,/m/0bf79w,,
2096,/m/0dpp9k,Blake Edwards,color
2097,/m/02qk9p_,Ravikant Nagaich,color
2098,/m/06dfq2,David Nutter,color
2099,/m/09v6r6q,Friz Freleng,
2100,/m/027nwq7,Cy Endfield,color
2101,/m/0bbzgyh,,black and white
2102,/m/0crrc5z,Ram Gopal Varma,color
2103,/m/04j1z4_,Peter Markle,
2104,/m/027xx5q,Adoor Gopalakrishnan,color
2105,/m/05zpsj5,Simon Gornick,
2106,/m/04y338,Rob Schmidt,color
2107,/m/026c7sp,Jonathan Frakes,
2108,/m/0281hn8,Adrián Caetano,color
2109,/m/03z0yb,Christian Duguay,color
2110,/m/0q9b0,Miloš Forman,color
2111,/m/0502xpx,Paul Fejos,black and white
2112,/m/06zjsc_,George Nolfi,color
2113,/m/0b6df62,Bryan Forbes,color
2114,/m/07kb2ll,William West,black and white
2115,/m/0gy00v0,Saji Surendran,color
2116,/m/0d99k_,Simon Wincer,color
2117,/m/01kf4tt,Guy Hamilton,color
2118,/m/0271pnh,George Fitzmaurice,black and white
2119,/m/0gxbfy6,Tarsem Singh,color
2120,/m/0c_42y,Shakti Samanta,color
2121,/m/05n3l7,Nick Cassavetes,color
2122,/m/03hncrz,,color
2123,/m/093dqjy,,
2124,/m/03d78fj,Yasuharu Hasebe,color
2125,/m/0ccz20,George Gallo,color
2126,/m/06wqkb,Yasujirō Ozu,black and white
2127,/m/073m_s,,
2128,/m/02q8r2w,,
2129,/m/0bmjnyw,,
2130,/m/02q5t8h,,
2131,/m/04f2c7p,Noboru Takemoto,
2132,/m/04gq8s6,,
2133,/m/043h3m,Robert Parrish,color
2134,/m/02r0kvg,Tex Avery,
2135,/m/03wccql,Georg Wilhelm Pabst,black and white
2136,/m/0fktcb,Gaby Dellal,
2137,/m/0kv5_k,Gregory Ratoff,
2138,/m/0bt24z,,
2139,/m/0h3vzxj,Jang Jin,
2140,/m/0ckfd4,John M. Stahl,black and white
2141,/m/031t2d,Barry Sonnenfeld,color
2142,/m/027szjh,James Glickenhaus,
2143,/m/08sk8l,Mark Waters,color
2144,/m/0kv2gn,Tony Zarrindast,
2145,/m/026441r,,
2146,/m/04j325n,Paul Ziller,
2147,/m/068x5j,,
2148,/m/09v8xs5,Shinichiro Sawai,
2149,/m/0gh5_k_,,
2150,/m/03cvy5c,James W. Horne,black and white
2151,/m/0g5s7bh,Seung-koo Jhung,color
2152,/m/0d90m,Bryan Singer,color
2153,/m/02qtx6q,Chang Cheh,color
2154,/m/02rzm31,Jiang Qinmin,color
2155,/m/0h639cn,,
2156,/m/0kv1gd,Taylor Wong,color
2157,/m/0276htc,Werner Herzog,color
2158,/m/0j_5mpp,Dominic Zapata,
2159,/m/04nnt5,,
2160,/m/0g7xlb,,
2161,/m/082z1_,Raymond Yip,
2162,/m/09s60jk,,
2163,/m/0521523,Sundar C.,color
2164,/m/09rtjj9,,
2165,/m/0bvxt4,,color
2166,/m/017n9,,
2167,/m/09dm9y,Marshall Curry,color
2168,/m/04jlhxt,,
2169,/m/09g7pkw,,
2170,/m/05f965s,,
2171,/m/0fqlt88,Manish Gupta,color
2172,/m/026mk0_,Jules White,black and white
2173,/m/04q0x7z,Howie Askins,
2174,/m/0fpmjt1,,
2175,/m/047p_8w,,
2176,/m/02wxj65,José Luis Garci,
2177,/m/07nfyd,Sam Pillsbury,color
2178,/m/08gsgr,Sam Peckinpah,color
2179,/m/09wpj_,Jed Weintrob,color
2180,/m/02rq1sm,Guru Dutt,black and white
2181,/m/04smdd,Woody Allen,color
2182,/m/080gfc8,Sean Donnellan,color
2183,/m/05zlj7_,Surender Reddy,color
2184,/m/0h1d4kn,Rebecca Horn,
2185,/m/0bh9_r1,I. V. Sasi,color
2186,/m/01vd7y,Bob Sweeney,
2187,/m/05p5q38,D.A. Sebasstian,color
2188,/m/0f50l,John Badham,color
2189,/m/027w6cf,Herman Hoffman,black and white
2190,/m/0cfqhc,Jeeva,
2191,/m/04n3nfh,Robert Stevenson,
2192,/m/0x2j1,Sidney Lumet,black and white
2193,/m/09v2r1x,Dennis Law,
2194,/m/02792s8,,
2195,/m/06w2pd0,,color
2196,/m/05c2pd_,,
2197,/m/0gk3p1,,
2198,/m/04vw7ld,James Vasquez,color
2199,/m/04jn11k,,
2200,/m/02qs95r,Enzo G. Castellari,color
2201,/m/02pz40q,Hugo Santiago,black and white
2202,/m/09n9rgq,Gregory La Cava,black and white
2203,/m/04cs8kb,,color
2204,/m/06z8hq,,
2205,/m/0g9zn43,,
2206,/m/094hrs,Shohei Imamura,color
2207,/m/055vny,Wolfgang Reitherman,color
2208,/m/0jkyzpc,,color
2209,/m/02q5wl1,,
2210,/m/03t6l4,,
2211,/m/0g9yvtf,Radha Mohan,color
2212,/m/0frc02,Tommy Lee Wallace,color
2213,/m/026mhd1,Butcher brothers,color
2214,/m/0cz0_q,Paul Mayeda Berges,color
2215,/m/0g55y4p,Matthew Chapman,color
2216,/m/05gp13,Sankarrrr,
2217,/m/0crs0ps,,
2218,/m/02q00rb,,
2219,/m/0fffb3,David Mallet,
2220,/m/0bmgkwr,,
2221,/m/026kq0l,Michael Scott,
2222,/m/02x31z0,,
2223,/m/09zfyl,Yang Yun-ho,color
2224,/m/03c6xyy,Gurinder Chadha,color
2225,/m/02x220l,Brent Florence,
2226,/m/0fqzfw,,
2227,/m/0264nl4,Mohit Suri,color
2228,/m/02764dg,,
2229,/m/03z20c,,
2230,/m/0dzkvn,,
2231,/m/0h3q8qn,,
2232,/m/027988s,,
2233,/m/063yhbh,Vatroslav Mimica,color
2234,/m/05b_3vd,Alekos Sakellarios,
2235,/m/07s8_l5,,
2236,/m/07kf0d4,Yuen Woo-ping,color
2237,/m/03cpz40,Clem Beauchamp,black and white
2238,/m/0czdr32,Rajan Madhav,color
2239,/m/0dbmyd,Mervyn LeRoy,black and white
2240,/m/03mgx6z,Pierre Morel,color
2241,/m/09x147,Jim Stenstrum,color
2242,/m/09ghj15,Newt Arnold,black and white
2243,/m/07yp01,Frank Marshall,color
2244,/m/06dw3c,Rob Cohen,color
2245,/m/0g9n_j,Jonathan Nossiter,color
2246,/m/0hnbw_z,Katsuya Watanabe,
2247,/m/07lyp0,,
2248,/m/0gy06cv,,
2249,/m/09rvm1y,Eric Till,color
2250,/m/07kcx55,Franklin J. Schaffner,
2251,/m/04lf_39,Don Sharp,color
2252,/m/0pytc,Akira Kurosawa,black and white
2253,/m/0cc9cl7,Emlyn Williams,black and white
2254,/m/027xwvc,S. A. Chandrasekhar,color
2255,/m/033g4d,Richard Donner,color
2256,/m/027y0nx,Hassan al-Imam,black and white
2257,/m/05p6tc4,John Irvin,color
2258,/m/02w9ntr,Kam-Hung Yip,color
2259,/m/04wxg8,Billy Wilder,black and white
2260,/m/03yk0yn,Otto Brower,black and white
2261,/m/0184tc,Jim Henson,color
2262,/m/0g9vb9v,Antonio Padovan,color
2263,/m/04mx8gt,,
2264,/m/0cnzf1l,Anthony Asquith,black and white
2265,/m/03d47hd,Harry Winer,
2266,/m/076t_zs,,
2267,/m/0czdh_n,Enoch J. Rector,black and white
2268,/m/0125yp,Damon Santostefano,color
2269,/m/0dljmsk,Maclean Rogers,black and white
2270,/m/03c0cxv,Anthony Byrne,color
2271,/m/02w48zh,Mitr Chaibancha,
2272,/m/0gydg4g,,
2273,/m/04hpny,,
2274,/m/07bx4b,Jacques Dorfmann,color
2275,/m/02q2tb8,Chuck Jones,
2276,/m/07zyd1,Edward Dmytryk,black and white
2277,/m/04y5k27,C. Thomas Howell,color
2278,/m/04y2vm,Luke Wilson,
2279,/m/0ds49w0,Menahem Golan,color
2280,/m/084bd0,Kim Yong-gyun,color
2281,/m/026yfm8,,
2282,/m/02mpw0,,
2283,/m/02x954n,,
2284,/m/05h37dp,,
2285,/m/03qjjnn,,
2286,/m/027bd6w,James Shea,color
2287,/m/0b5z3mc,Firoz Irani,color
2288,/m/03c37pv,David Fisher,color
2289,/m/04zw7m8,,
2290,/m/0g5pvht,,
2291,/m/0ch3mh3,,
2292,/m/06_kqh,,
2293,/m/0cnztc4,,
2294,/m/0bvtwj,,
2295,/m/09gn47r,,
2296,/m/0h1d3mm,,
2297,/m/07dxv4,,
2298,/m/0gdyjp,Michael Curtiz,black and white
2299,/m/04q0m1v,Augusto Genina,black and white
2300,/m/0ch4mkx,Dave Fleischer,black and white
2301,/m/0jt5047,Julián Soler,Eastmancolor
2302,/m/04bsfh,Jimmy Murakami,color
2303,/m/03c3tpw,George C. Wolfe,color
2304,/m/0k5hz,Lois Weber,black and white
2305,/m/02q7y_9,Sharon Maguire,color
2306,/m/05zp8b3,Gurinder Chadha,color
2307,/m/0hr9_pf,Ernie Barbarash,color
2308,/m/04nlvf1,Dan Stone,
2309,/m/0g9xgg,,
2310,/m/0fb1pv,V. V. Vinayak,color
2311,/m/0g59y2w,Keiichi Hara,color
2312,/m/02x0vc9,Ernest B. Schoedsack,black and white
2313,/m/0g0mr6,Oskar Roehler,color
2314,/m/04nm0n0,Vicente Amorim,color
2315,/m/057189,Katsuyuki Motohiro,color
2316,/m/0fs4_m,Jan Kounen,color
2317,/m/0crrphy,,
2318,/m/026skl1,,
2319,/m/0crdz36,,
2320,/m/02p86pb,,
2321,/m/0dl8q_,,
2322,/m/05xpx9,Michael Crichton,color
2323,/m/0cm8p9,Mastan Alibhai Burmawalla,color
2324,/m/04mxfpt,Yoshihiro Nakamura,color
2325,/m/0c1lwyh,Simon Ennis,color
2326,/m/03g057,Svend Wam,color
2327,/m/0crg9rd,Jules White,black and white
2328,/m/0f4twn,Guy Maddin,
2329,/m/03hlrc7,,
2330,/m/0gw5pjg,Craig Rosenberg,color
2331,/m/0d3nvc,Khalil Joreige,
2332,/m/06zz7m,,
2333,/m/02qs03v,Chen Kuan-tai,
2334,/m/04jj130,,
2335,/m/0kv1cc,Sasi,color
2336,/m/04nm0nj,Fabrice Du Welz,color
2337,/m/027t18x,K. Ravi Shankar,
2338,/m/027p5jb,,
2339,/m/0b04_7,Vittorio De Sica,color
2340,/m/06zm_r6,Jack Bender,color
2341,/m/0gft44,John Huston,color
2342,/m/0gq3wz,,color
2343,/m/02rq062,Giovanni Veronesi,color
2344,/m/09gfn1y,Don Taylor,color
2345,/m/03mf85j,,color
2346,/m/0kvgfb,,
2347,/m/0dgs3mp,Jack Bender,
2348,/m/0693pk,,
2349,/m/04f1w0x,David Heavener,
2350,/m/026jg5c,,
2351,/m/013q07,Jay Roach,color
2352,/m/0fpvwcr,Kang Woo-suk,color
2353,/m/026jg5q,Jamie Babbit,color
2354,/m/0cyf3f,J. Suresh,
2355,/m/0523q4p,,
2356,/m/09mjxy,,
2357,/m/043jzwv,Arnaud Desplechin,color
2358,/m/0b4b5w,Robert Stevenson,black and white
2359,/m/07k4qkb,Edward Sedgwick,black and white
2360,/m/05772n,Peter Harris,color
2361,/m/02r82cc,Mahesh Bhatt,
2362,/m/02r430,Donald Petrie,color
2363,/m/02w11yp,Trajče Popov,
2364,/m/09v7ns9,,
2365,/m/0kv7cy,Lee Sang-il,
2366,/m/0gttbq7,,
2367,/m/0crjg6f,B. Vittalacharya,
2368,/m/05c0h3h,,
2369,/m/013q0p,Jay Roach,color
2370,/m/0crrmr0,Joseph Brown,
2371,/m/03d6d_x,,
2372,/m/0gy8gxx,,
2373,/m/04jn391,Michael Samonek,
2374,/m/063_ztf,,
2375,/m/07mj_0,Marcos Siega,color
2376,/m/06z_dh,William Lustig,color
2377,/m/043m98y,Mike Newell,color
2378,/m/026q78k,Roger Scholes,color
2379,/m/07fpf4,,
2380,/m/0bxzv7y,Ted Post,
2381,/m/0779h6,Radha Bharadwaj,color
2382,/m/02qh9sv,Elliot Silverstein,color
2383,/m/04zxddq,Kim Ki-duk,color
2384,/m/03nxfs5,Malcolm D. Lee,color
2385,/m/04zw08j,Bruce Beresford,color
2386,/m/03m4xhx,Frederick S. Armitage,black and white
2387,/m/02rlqy0,Scott Spiegel,color
2388,/m/03qh6pn,Apoorva Lakhia,
2389,/m/0h637z9,,
2390,/m/0fqqjkg,Ray Enright,black and white
2391,/m/02wx50w,Carlos Saura,color
2392,/m/090s_0,Charles Sturridge,
2393,/m/05z1lf,Norman Tokar,color
2394,/m/0gl0bld,Sathyan Anthikad,color
2395,/m/0dvws2,Fred Guiol,black and white
2396,/m/0crygn,Bruce McDonald,color
2397,/m/0kv89p,Sabu,
2398,/m/07pd_j,,
2399,/m/08m7pl,Jeff Pollack,color
2400,/m/02qb6w6,Mitchell Leisen,black and white
2401,/m/080lkt7,Jeffrey Friedman,color
2402,/m/03qh6p9,Juan Antonio Bardem,black and white
2403,/m/0dpm2x,Howard Himelstein,
2404,/m/06d_d3,,
2405,/m/07s4vxg,Safi Faye,color
2406,/m/0b765pn,Abner Biberman,black and white
2407,/m/05jvc0,Robert Zemeckis,
2408,/m/03hnk5c,Charles Adelman,color
2409,/m/03h1tz2,José Luis Garci,
2410,/m/01z0k8k,Rainer Werner Fassbinder,color
2411,/m/07s47x7,Raul Inglis,color
2412,/m/02qq3b1,Ramamurthy Thyagarajan,
2413,/m/026w0m_,,
2414,/m/0hwpz,,
2415,/m/036r3f,Wolfgang Petersen,color
2416,/m/02r6l5y,Michel Ocelot,color
2417,/m/060g7r,Tetsurō Takeuchi,color
2418,/m/0cmb5mj,Lawrence Gordon Clark,
2419,/m/0c3v816,,
2420,/m/02vnycn,Jack King,black and white
2421,/m/0bh6z1l,Brian Percival,
2422,/m/06b2nn,,
2423,/m/08r9v6,Kevin Hooks,color
2424,/m/02rscbs,Jim Van Bebber,color
2425,/m/0kvbsg,Anya Camilleri,color
2426,/m/0bhbwry,Ali Akbar,color
2427,/m/041b70,Richard Lowenstein,
2428,/m/09k6yf2,,
2429,/m/06crxf,Isabel Coixet,color
2430,/m/0dlm34s,V. Shantaram,
2431,/m/0d2l_k,Bud Yorkin,color
2432,/m/0c3_07c,John Mackenzie,color
2433,/m/02xcbvl,,
2434,/m/03qd5jw,,
2435,/m/05zjsys,,
2436,/m/0gjb_49,,
2437,/m/0c42gp,Takashi Shimizu,color
2438,/m/06zp6k2,Christy Cabanne,black and white
2439,/m/0gtsy0n,Kenneth Webb,black and white
2440,/m/03cmqt7,Albert Pyun,
2441,/m/03yhvdm,Alain Robak,
2442,/m/0bbtw68,,
2443,/m/05c521r,Fyodor Bondarchuk,
2444,/m/0c015zb,Tom Elkins,color
2445,/m/04zb7d,Edmund Goulding,black and white
2446,/m/03sd_5,Franco Zeffirelli,color
2447,/m/03r0hh,Mark Griffiths,color
2448,/m/0jwrjs9,Robert Rodriguez,color
2449,/m/0bml_t,Peter Graham Scott,color
2450,/m/02w297s,Armand Schaefer,black and white
2451,/m/0fnb65,Charles Band,color
2452,/m/0dx98_,William Klein,
2453,/m/0cmb61h,S. Manasvi,color
2454,/m/096z6g,Richard Brooks,black and white
2455,/m/0c93n6,Javed Sheikh,
2456,/m/09gc4vp,,
2457,/m/02vq03s,Byun Young-joo,
2458,/m/08pvck,,
2459,/m/05bzvrv,Nick Palumbo,color
2460,/m/09rvjhl,John Kent Harrison,
2461,/m/063_5fx,,
2462,/m/0bff2d,,
2463,/m/06wp5n,Don Roos,color
2464,/m/018f8,Mel Brooks,color
2465,/m/0b6g9mh,François Alaux,color
2466,/m/02jr6k,Alfred Hitchcock,color
2467,/m/0bh72t,Mitsuo Hashimoto,color
2468,/m/03rpfh,Peter Israelson,color
2469,/m/0641z42,Lal Jose,
2470,/m/07bw7,,
2471,/m/0bwh8mb,Monta Bell,black and white
2472,/m/0ds7g40,Srinu Vaitla,color
2473,/m/04tdgz,Hal Needham,color
2474,/m/0280061,Shane Meadows,color
2475,/m/0hgnhbh,Hirotsugu Kawasaki,
2476,/m/03np5dd,,
2477,/m/02r1gv_,Bharathiraja,
2478,/m/06w2jk_,,
2479,/m/0j_7hft,Visu,
2480,/m/04plxr,,
2481,/m/051xz86,William Augustus Wellman,black and white
2482,/m/0bwgtxf,Raffaele Mertes,
2483,/m/0g94jz,,
2484,/m/0cy99_,Chuck Jones,
2485,/m/05tvpp,Ingmar Bergman,black and white
2486,/m/01jcp1,John McKay,color
2487,/m/02rxpsw,Basil Dearden,black and white
2488,/m/0dbxtv,Andy Cheng,color
2489,/m/0f_fnb,Lauand Omar,
2490,/m/04m_ysm,Fergus McDonell,black and white
2491,/m/0f79k8,Greg Antonacci,
2492,/m/02r210p,,
2493,/m/08yqd6,Friz Freleng,
2494,/m/09pgjz5,Jack Conway,black and white
2495,/m/0b6j52q,Thanasis Veggos,
2496,/m/0gp9j7,,
2497,/m/065_6gf,Neeraj Vora,color
2498,/m/0gclv,Lowell Sherman,black and white
2499,/m/03hn7rm,Corey Yuen,color
2500,/m/0cmf3gp,Juan Carlos Fresnadillo,color
2501,/m/0gvtrx3,Stig Svendsen,
2502,/m/03h2dvg,,
2503,/m/026mssm,Bill Semans,
2504,/m/030zf9,,
2505,/m/0h73p10,,
2506,/m/0drx2fl,Daniel Birt,black and white
2507,/m/047sppp,José Mojica Marins,color
2508,/m/027vm8v,Jong-tae Choi,
2509,/m/043pwm7,,
2510,/m/0fw6sp,,
2511,/m/0c1p43s,André Cayatte,black and white
2512,/m/01hscn,,
2513,/m/0555rk,,
2514,/m/0fplzy,,
2515,/m/02rvwxc,,
2516,/m/0d5kv_,,
2517,/m/0ck5rr,Julian Goldberger,color
2518,/m/04j0z0j,R. V. Udayakumar,color
2519,/m/069_4f,Tex Avery,
2520,/m/03qlnrx,Richard Brooks,color
2521,/m/0b3l2j,Jules White,black and white
2522,/m/0gttb5f,Christine Hakim,
2523,/m/0h29cb4,,
2524,/m/02rm98x,George Cukor,black and white
2525,/m/051xbpj,Kunihiko Yuyama,color
2526,/m/0bbtvcr,Jim Donovan,
2527,/m/0gcwbd,,
2528,/m/0gnld,Frank Capra,black and white
2529,/m/0glksvf,Ivan Sen,color
2530,/m/0k4bt,Ernst Lubitsch,black and white
2531,/m/0cny5pp,John Gilling,black and white
2532,/m/0d09nz,Saran,
2533,/m/04tc1g,,
2534,/m/04f5wzt,,
2535,/m/03pnsr,Alfred Hitchcock,black and white
2536,/m/075sc0,,
2537,/m/02gqm3,,
2538,/m/0dgpr0m,,
2539,/m/06bn4m,,
2540,/m/0fbj1y,Pushkar-Gayathri,
2541,/m/0d2_8m,,
2542,/m/05h1qj,Hideo Nakata,color
2543,/m/03y1vwg,Alan White,
2544,/m/07kctjx,,
2545,/m/0b__3qq,Dover Kosashvili,
2546,/m/0kv7_0,,
2547,/m/047q6l5,Peter McCarthy,
2548,/m/02q47n_,,
2549,/m/07k2fr,William Hanna,color
2550,/m/019nwm,Charles Walters,color
2551,/m/0h3pnf3,Arthur Greville Collins,black and white
2552,/m/085n3x,Eric Red,color
2553,/m/088v19,Raoul Walsh,black and white
2554,/m/08ghlq,Clive Rees,color
2555,/m/05f8tn,Floyd Mutrux,
2556,/m/05f3kgm,P.V. Rao,black and white
2557,/m/019nwz,John Ford,color
2558,/m/03d7vp7,Jules White,black and white
2559,/m/0fqlw0c,Don Boyd,
2560,/m/0806_kt,,
2561,/m/0gf7_r8,Chuck Jones,black and white
2562,/m/05b2flg,Alberto Negrin,
2563,/m/0cz9_wd,Carlo Gabriel Nero,color
2564,/m/04y9nyy,Buntarō Futagawa,black and white
2565,/m/0fp_hcs,,
2566,/m/04mzfnc,,
2567,/m/06bbrh,,
2568,/m/08j3jt,,
2569,/m/057myy,,
2570,/m/0frt2v,Sekhar Kammula,
2571,/m/08239,,
2572,/m/0fjsqq,,
2573,/m/0286576,,
2574,/m/05z_rb2,,
2575,/m/07yvsn,,
2576,/m/03m9vgj,,
2577,/m/07l4z0p,Jean-Marie Larrieu,color
2578,/m/0c0m5v_,Aaron Harnick,
2579,/m/0kvbt7,,
2580,/m/0c3yhlb,,
2581,/m/02vzg8_,,color
2582,/m/03c77k1,,
2583,/m/0h0tn1,David Flores,
2584,/m/0kv5hy,,
2585,/m/05zlld0,Michael Bay,color
2586,/m/09rx0yj,Edmund Purdom,color
2587,/m/02qkzwc,P. Vasu,color
2588,/m/0bmjz86,Vikram Bhatt,color
2589,/m/0btrzm,Rusty Gorman,
2590,/m/05rjhg,,
2591,/m/0dlszqj,,
2592,/m/08j3j2,Emilio Fernández,black and white
2593,/m/0g579km,Jennifer Siebel Newsom,color
2594,/m/027hbwz,Édouard Molinaro,color
2595,/m/02vxw8z,Jack Sholder,color
2596,/m/0ddxwn,Joseph Losey,color
2597,/m/05b43c6,Gillian Armstrong,
2598,/m/03b_fm5,David Wain,color
2599,/m/0263bq7,Dave Fleischer,black and white
2600,/m/05fbhht,Micki Dickoff,color
2601,/m/02q32p1,Ray Taylor,black and white
2602,/m/02qtb9r,Bobby Garabedian,
2603,/m/09v651v,,
2604,/m/0gks_nh,Joh Keun-shik,color
2605,/m/03m4xsh,John Baxter,black and white
2606,/m/0cxvk7,David DeCoteau,color
2607,/m/03gw2ps,Edward Bernds,black and white
2608,/m/03cqtzf,Edward F. Cline,black and white
2609,/m/0kvcr9,Robert Stevenson,color
2610,/m/02x2k3h,Archie Mayo,black and white
2611,/m/026390q,Ridley Scott,color
2612,/m/09qgls,Alejandro Jodorowsky,color
2613,/m/04gnjbd,Stephen Herek,color
2614,/m/09pgkc0,Roy Rowland,black and white
2615,/m/0hgn3mq,Ricky Lau,
2616,/m/05f3y3c,,
2617,/m/0h_b6x1,,
2618,/m/0db67w,Richard Fleischer,color
2619,/m/0h95927,David O. Russell,color
2620,/m/02r_d7b,Ray Patterson,
2621,/m/0bmjkn6,,
2622,/m/02_j3s,Robert Townsend,color
2623,/m/0bj3v0,K. S. Ravikumar,color
2624,/m/02vmq8h,Segundo de Chomón,black and white
2625,/m/05szlm2,Miguel Zacarías,black and white
2626,/m/0fpjn66,,
2627,/m/05zn069,,
2628,/m/0bs8kn0,,
2629,/m/03wc10z,,
2630,/m/0ch48n7,Dave Fleischer,black and white
2631,/m/0gbvlc,Jerry Lewis,color
2632,/m/02rfpf5,Joseph Barbera,
2633,/m/09gb3hf,Charles Vidor,black and white
2634,/m/05tkv3,Robert Siodmak,black and white
2635,/m/06fqlk,J. J. Abrams,color
2636,/m/0cc0w_,Marco Kreuzpaintner,color
2637,/m/0fdvnk,Kimble Rendall,
2638,/m/0dr89x,,
2639,/m/0lc68,Wilfred Jackson,color
2640,/m/0265t5c,Jean-Claude Brisseau,color
2641,/m/03mbvym,Tsui Hark,color
2642,/m/03qpft2,John Korty,color
2643,/m/0cd8vd,Basu Chatterjee,color
2644,/m/02pynbf,Lewis Gilbert,color
2645,/m/0c5dd,Frank Capra,black and white
2646,/m/02876lk,James Bai,color
2647,/m/0jwvkfq,Ivan Abramson,black and white
2648,/m/02qkgx6,Bhappi Sonie,
2649,/m/02qrr8j,,
2650,/m/080mb9j,,
2651,/m/0cmbqg_,Jaroslav Soukup,
2652,/m/0dwmxs,Jean Yarbrough,black and white
2653,/m/063_4xc,Imaoka Shinji,color
2654,/m/0983nh,Chuck Jones,
2655,/m/03hmvvj,Aris Iliopulos,color
2656,/m/0g9lm2,Stephen Frears,color
2657,/m/027fvkr,Betty Thomas,color
2658,/m/069ttn,James Goldstone,color
2659,/m/03lvk8,Richard Wenk,color
2660,/m/05p0zdb,Jennifer Sharp,
2661,/m/04f_75x,,
2662,/m/05p6vw8,,
2663,/m/026grb3,Nicholas J. Corea,color
2664,/m/0bs4fcc,Aziz Sejawal,color
2665,/m/027hndc,John Rawlins,color
2666,/m/04jcvd9,Roy Boulting,black and white
2667,/m/0h3pbg3,Vikram Kumar,color
2668,/m/04mxnxc,Mario Zampi,black and white
