,freeID,director,color
2426,/m/0by10tv,Jerry Jameson,
2427,/m/064pqfz,,
2428,/m/06m_t0,George A. Romero,color
2429,/m/02z2mr7,Jodie Markell,color
2430,/m/096vm7,William A. Seiter,color
2431,/m/047q4xt,Pat O'Connor,color
2432,/m/09dqp3,Scooter McCrae,color
2433,/m/0g54z5x,P. Ramdas,
2434,/m/0ggbhy7,,
2435,/m/026pyn2,,
2436,/m/02qfv9j,,
2437,/m/04n47cs,Jonathan Judge,color
2438,/m/09v6ykm,Agnès Varda,black and white
2439,/m/04xx35,Hideo Nakata,color
2440,/m/06zt2vr,Robert Greenwald,color
2441,/m/080bdtw,,
2442,/m/07d83t,,
2443,/m/06zyzy,,
2444,/m/0cc9wf7,,
2445,/m/02b61v,,
2446,/m/0kv6q5,,
2447,/m/047cvsb,Nathaniel Gutman,
2448,/m/02vt8s9,,
2449,/m/0by4zy,,
2450,/m/0bmvrr,John English,black and white
2451,/m/09gq7c0,,
2452,/m/0dgt8l,,
2453,/m/03d5svc,,
2454,/m/07tzp6,,
2455,/m/0dlngj8,Herbert Mason,black and white
2456,/m/04_285,Vikram Jayanti,
2457,/m/0fl4pt,,
2458,/m/03z48l,,
2459,/m/0g9trm7,,color
2460,/m/06w35zr,,
2461,/m/0cmd_62,Bedabrata Pain,
2462,/m/02x2885,,
2463,/m/0bbzqql,Benjamin Christensen,black and white
2464,/m/02qy9j8,Friz Freleng,
2465,/m/03z48y,,
2466,/m/07myxn,Ralph Bakshi,color
2467,/m/027w7gw,Douglas Barr,color
2468,/m/04ydr95,Albert Hughes,color
2469,/m/0hr1_pq,Rajendra Singh Babu,color
2470,/m/026cs30,Peter M. Cohen,color
2471,/m/03lv_q,Basil Dearden,color
2472,/m/0gpntg,Craig Clyde,color
2473,/m/0bdhfg,William Friedkin,color
2474,/m/0dln8jk,Todd Phillips,color
2475,/m/06zp5cf,Markku Pölönen,
2476,/m/044_wc,Allan Dwan,black and white
2477,/m/0bphhp,Tony Giglio,color
2478,/m/0d8lpq,Jeff Bleckner,
2479,/m/09z3ns,Phil Morrison,color
2480,/m/0213gh,Bimal Roy,black and white
2481,/m/06hhwz,Orson Welles,black and white
2482,/m/06zm8l,Vincent Sherman,black and white
2483,/m/02pt8fz,Allan A. Goldstein,color
2484,/m/02z9j9y,Joseph Mangine,color
2485,/m/02w3wzw,Syed Noor,color
2486,/m/09cyky,,
2487,/m/02x5ypf,José Luis Garci,color
2488,/m/02wb93v,Viktor Sadovsky,color
2489,/m/02qnjl2,Henri Verneuil,color
2490,/m/02r9kpg,Ingmar Bergman,black and white
2491,/m/05lqjv,Tamar Simon Hoffs,color
2492,/m/0drdqw,Ram Gopal Varma,color
2493,/m/03hmbt4,Brian G. Hutton,color
2494,/m/08mm48,Brian Yuzna,color
2495,/m/083vll,József Gémes,
2496,/m/0k_9j,,
2497,/m/064ppgg,,
2498,/m/023w4j,Robert McKimson,
2499,/m/09xq68,Mani Ratnam,color
2500,/m/0463ww3,Aldo Lado,color
2501,/m/0ch8xb,Robert Day,
2502,/m/0dljc8m,,
2503,/m/0h67rf,Manny Coto,color
2504,/m/09rx4zk,,
2505,/m/0h3x6g,John Patterson,
2506,/m/0808zst,,
2507,/m/0753hp,,
2508,/m/0gmd39_,Lance Bangs,
2509,/m/04yfgvf,,
2510,/m/051zvhx,Han Ji-seung,color
2511,/m/0dvl4c,Owen 'Alik Shahadah,
2512,/m/0413z9s,Paul Bogart,
2513,/m/0cnv8r,,
2514,/m/03h5cw3,Ryan Fleck,color
2515,/m/064lwfp,Adoor Gopalakrishnan,
2516,/m/02ryw46,,
2517,/m/02q30r4,Marcel Varnel,black and white
2518,/m/02x5znr,Robert Lieberman,color
2519,/m/08n0pq,Pier Giuseppe Murgia,color
2520,/m/0dd_j3,Stephan Brenninkmeijer,color
2521,/m/027w_tq,Michael Curtiz,black and white
2522,/m/043n7x3,Johan Jacobsen,black and white
2523,/m/0dljtcx,Victor Saville,black and white
2524,/m/064npnj,Raoul Walsh,color
2525,/m/027ylsy,George Sherman,color
2526,/m/0gv4fh,Jelmar Hufen,color
2527,/m/0h65kzb,,
2528,/m/02qrvwt,Rick King,
2529,/m/0bh89l_,,
2530,/m/0crymhx,,
2531,/m/05jn1q,,
2532,/m/0drn9c,Song Il-gon,color
2533,/m/0bqvqq,Roland Emmerich,color
2534,/m/04bpzh,Gregory Hoblit,color
2535,/m/03ynpf9,Srinu Vaitla,color
2536,/m/02x07kx,Robert Aldrich,color
2537,/m/0gyt1s2,Yūdai Yamaguchi,color
2538,/m/0j3dgbx,Kenneth Branagh,color
2539,/m/080p8pw,Robert Z. Leonard,black and white
2540,/m/027wbcb,Michael Winner,color
2541,/m/029jt9,Cecil B. DeMille,color
2542,/m/01gwbq,Spike Lee,color
2543,/m/0h65zhs,Harbans Singh Khurana,
2544,/m/0gkyk9r,,
2545,/m/09_0cg,,
2546,/m/05b50wb,,
2547,/m/05nhq4,Shigehiro Ozawa,color
2548,/m/04bjl1,Don Edmonds,color
2549,/m/03h8rg,Mira Nair,color
2550,/m/0gy0mny,,
2551,/m/03cvvtb,,
2552,/m/06wb9r5,,
2553,/m/02rgj5h,,
2554,/m/027_q_t,,
2555,/m/02w9ptd,,
2556,/m/016fyc,Bryan Singer,black and white
2557,/m/027srwr,Frank Perry,black and white
2558,/m/09wnnb,Jon Turteltaub,color
2559,/m/07k7m62,Penelope Spheeris,color
2560,/m/026n2th,,color
2561,/m/06rpz_,,
2562,/m/04pqmx,,
2563,/m/01g6fl,Menahem Golan,color
2564,/m/0h2tkz,Walt Disney,black and white
2565,/m/02r6x76,Vladimir Strelkov,
2566,/m/027n4v0,,
2567,/m/0k0rkv4,,
2568,/m/039vz0,,
2569,/m/0gyvkhs,Aron Govil,color
2570,/m/02rfxr2,Shuhaimi Baba,color
2571,/m/04q929k,Mark Robson,color
2572,/m/06xpdt,Anthony Mann,color
2573,/m/0hr034h,Nagesh Bhonsle,
2574,/m/0h73d2l,,
2575,/m/0h6l6wr,,
2576,/m/06zrrfv,Jeff Celentano,color
2577,/m/02ptd2x,Nick Murphy,
2578,/m/02qwtf6,,
2579,/m/047pcl8,,
2580,/m/06mp32,James Komack,color
2581,/m/0bv8h2,Chris Columbus,color
2582,/m/0gyvncq,Robert McKimson,
2583,/m/0fc9q9,,
2584,/m/0gfx9j,Bobcat Goldthwait,color
2585,/m/0bhb83p,Adam Green,color
2586,/m/0160jy,Jim Jarmusch,black and white
2587,/m/09rxmw5,Dekker Dreyer,
2588,/m/080l6tg,,
2589,/m/07_df4,Étienne Chatiliez,color
2590,/m/09v34t,William Augustus Wellman,black and white
2591,/m/06_x5vs,Alex E. Goitein,
2592,/m/0h66b8k,,
2593,/m/01dc46,Tim Johnson,color
2594,/m/043n1r5,Barbra Streisand,color
2595,/m/0j3dw7y,Sara Blecher,color
2596,/m/0hgrjrx,,color
2597,/m/04z_zbm,,
2598,/m/0cc8b_5,,
2599,/m/0fq18f6,Kunihiko Yuyama,color
2600,/m/0cq78f,Robert Ramirez,
2601,/m/076y1vg,,
2602,/m/08063nm,,
2603,/m/05245vx,Bruno Mattei,color
2604,/m/05zz4sr,Suri Krishnamma,
2605,/m/0g5kvqq,,
2606,/m/0cmd0p6,,
2607,/m/0h63y5h,Lee Jeong-hyang,
2608,/m/083cst,,
2609,/m/07q5mt,Barry Sonnenfeld,color
2610,/m/0dd8wdq,,
2611,/m/02qlth5,,
2612,/m/0bzt7s,,
2613,/m/02p30n,,
2614,/m/0bwgsrs,,
2615,/m/02rvv36,,
2616,/m/07pggt,,
2617,/m/09hq9g,,
2618,/m/0gh7th5,,
2619,/m/05p89nk,,
2620,/m/02pylw_,,
2621,/m/05m__6g,Matthew Warchus,color
2622,/m/0dgpjr,Stewart Raffill,color
2623,/m/07s75fg,Bruce McDonald,
2624,/m/0345pv,,
2625,/m/06d8v5,,
2626,/m/065yq3c,Alan Poul,color
2627,/m/085p5v,Philip Leacock,black and white
2628,/m/03bzh8n,Ramiz Azizbayli,color
2629,/m/0bcszr,Jessica Nilsson,color
2630,/m/03mdbtn,George Archainbaud,black and white
2631,/m/041nhx,Sherry Hormann,color
2632,/m/026zp5_,Dennis Petersen,
2633,/m/07_w7p,,
2634,/m/0h6mnt7,,
2635,/m/06q12w,,
2636,/m/0h98mrz,,
2637,/m/0g3d77,,
2638,/m/0559wc,,
2639,/m/02wjh2,,
2640,/m/03cs973,,
2641,/m/0g2t9q,Johnnie To,
2642,/m/0fm3hg,,
2643,/m/0bh7879,,
2644,/m/04z_pxk,,
2645,/m/02h5xf_,,
2646,/m/0gkt440,,
2647,/m/0bmk4r_,,
2648,/m/080kpll,,
2649,/m/0bh9989,Richard Pepin,color
2650,/m/0b73p28,,
2651,/m/0fprx90,Pat Jackson,
2652,/m/09gp_yr,,
2653,/m/0k3gwy2,Tom Gianas,
2654,/m/0glrwcj,,
2655,/m/0270n8r,David Arquette,color
2656,/m/0214qy,Blake Edwards,color
2657,/m/09rmmws,Robert Florey,black and white
2658,/m/03cspj4,Nick Broomfield,color
2659,/m/0bbwv68,Lesley Selander,
2660,/m/04g1hdh,Richard Thorpe,black and white
2661,/m/0fxsw6,Alan Cumming,color
2662,/m/09rspxp,Tinu Verma,color
2663,/m/0cmss_,Jamie Babbit,color
2664,/m/0fm1kr,Gordon Chan,
2665,/m/0f20f3,Kyung-Soo Im,
2666,/m/02x48b,,
2667,/m/056hjgd,,
2668,/m/026k2j0,,
2669,/m/04zxn2z,Prakash Jha,color
2670,/m/02pl62m,Emmanuel Kervyn,
2671,/m/0kvddh,,
2672,/m/0cnshj,,
2673,/m/02rsr75,Rakesh Kumar,color
2674,/m/0gg47_l,Curtis Hanson,
2675,/m/03m6k_v,Joel Lamangan,color
2676,/m/02754wt,Stuart Urban,
2677,/m/065_yw8,,
2678,/m/05f7p2f,B. A. W. Jayamanne,
2679,/m/0gg5c6h,,
2680,/m/03c2fch,,
2681,/m/047rl18,,
2682,/m/09p0ct,Fernando Meirelles,color
2683,/m/05lhnz,Cameron Crowe,color
2684,/m/080k6_9,Thamira,color
2685,/m/0dllxh9,Erik Balling,color
2686,/m/0cz8vq3,Rajasenan,color
2687,/m/0428q1,Irwin Allen,color
2688,/m/0bsjk2,Rituparno Ghosh,color
2689,/m/043r5v9,Ng See-yuen,
2690,/m/09ggwqy,,
2691,/m/03ky0g,Philippe Condroyer,color
2692,/m/03nwxpl,Bob Clampett,black and white
2693,/m/04jlsfd,,
2694,/m/0d7wvs,,
2695,/m/047pp1g,,
2696,/m/0crw4w4,,
2697,/m/07pdgt,,
2698,/m/0f40kr,,
2699,/m/0czc02v,Muriel Box,black and white
2700,/m/0d1_gj,Robert Ellis Miller,color
2701,/m/0cm88b3,Dinesh Baboo,
2702,/m/09705w,,
2703,/m/02qj5p3,,
2704,/m/02vmxk0,,
2705,/m/0417msd,Jack Hannah,
2706,/m/04jf61c,,
2707,/m/05b_8f,,
2708,/m/02qjtpn,Susie Au,color
2709,/m/0c_13k,Fritz Feld,black and white
2710,/m/0dqg_9,Richard Fleischer,color
2711,/m/09rv41r,Jakob Schuh,
2712,/m/0c3zn96,V. Madhusudhan Rao,black and white
2713,/m/04q22kh,Duccio Tessari,color
2714,/m/062zjtt,Kenneth Branagh,color
2715,/m/09t7y_,Ti West,color
2716,/m/0dll0qc,José Javier Reyes,color
2717,/m/04z_h32,Lance Lindsay,color
2718,/m/027snwd,Thirupathisamy,color
2719,/m/0bmb049,,color
2720,/m/0g9_441,,
2721,/m/0b6kvrq,,
2722,/m/03cndr5,,
2723,/m/026zhj9,V. Ravichandran,
2724,/m/03nv74j,,
2725,/m/0dt8wp,Sobhan,color
2726,/m/047dvdb,,
2727,/m/02rpy1_,Ladd Ehlinger Jr.,color
2728,/m/07hsb,William Wyler,color
2729,/m/056zdjv,Chitralaya Gopu,
2730,/m/086xw9,Sundar C.,
2731,/m/09y_y5,,
2732,/m/093ptf,,
2733,/m/05t0_2v,Edgar Wright,color
2734,/m/0d1bln,,
2735,/m/03cmh9_,,
2736,/m/062fmf,,
2737,/m/058sm0,,
2738,/m/06zrnxj,,
2739,/m/0bt3fx,Volker Schlöndorff,color
2740,/m/0glq69,Frank Tashlin,color
2741,/m/08vpgc,Friz Freleng,color
2742,/m/07l4zkd,Stephen Poliakoff,color
2743,/m/05mqgw5,,
2744,/m/04j069j,,
2745,/m/0289z5d,,
2746,/m/0bhbb3s,,
2747,/m/04n1wgb,,
2748,/m/07pz4m,,
2749,/m/06413g2,Hu Mei,color
2750,/m/0jsj6,Edwin Stanton Porter,black and white
2751,/m/0k0r981,Adoor Gopalakrishnan,
2752,/m/0dvl_m,,
2753,/m/0c40ksf,Giorgio Stegani,color
2754,/m/0j_769f,Leslie H. Martinson,
2755,/m/0bwhmll,,
2756,/m/0fs9vc,John Musker,color
2757,/m/0h7qtt4,M.V. Raman,black and white
2758,/m/05pdb8v,,
2759,/m/027bhlg,Teja,
2760,/m/02vrwdr,,
2761,/m/03h4hc1,,
2762,/m/0bh728f,,
2763,/m/02w6krx,Lee Jeong-wook,color
2764,/m/03chndg,Juan José Jusid,color
2765,/m/0g5ptf,Lewis Gilbert,color
2766,/m/056f8dn,Cathy Garcia-Molina,color
2767,/m/0gvt7wy,,
2768,/m/02r1gxc,C. V. Rajendran,
2769,/m/01v70t,,
2770,/m/02vq583,,
2771,/m/0135_9,Sylvester Stallone,color
2772,/m/09fkry,Cy Endfield,
2773,/m/075kvz,,
2774,/m/0b77p2l,Lenin Rajendran,color
2775,/m/026mzw_,,
2776,/m/0g9v3jq,Satish Kaushik,color
2777,/m/0crhvms,Vernon Sewell,black and white
2778,/m/02q57py,Friz Freleng,
2779,/m/02qn9wh,,
2780,/m/0ds0nf_,,
2781,/m/04n52p6,Guy Ritchie,color
2782,/m/09gq4s6,Aleksei Saltykov,black and white
2783,/m/04ycptv,Christopher Landon,color
2784,/m/01j5ql,Edward Zwick,color
2785,/m/080c6pt,Charles Band,
2786,/m/0f752b,,
2787,/m/0n08r,Michael Cimino,color
2788,/m/0dnr9m,Don Taylor,color
2789,/m/0gk_8j_,G. Aravindan,black and white
2790,/m/03d23lc,Carl Reiner,black and white
2791,/m/04fzfj,Roland Emmerich,color
2792,/m/02cp0b,Michael Ritchie,color
2793,/m/0c41_t1,Norman Panama,color
2794,/m/0g9tmz1,P. N. Menon,
2795,/m/046391k,,
2796,/m/0bgdz6,,
2797,/m/08cxd9,Gary Nelson,
2798,/m/05zjx3q,Antonio Margheriti,color
2799,/m/03chvw5,,
2800,/m/0b6gyg3,,
2801,/m/04gly04,,
2802,/m/0c61rf,,
2803,/m/02pyf39,Angelina Maccarone,color
2804,/m/0d2lz5,John Schlesinger,color
2805,/m/05q442g,William Augustus Wellman,black and white
2806,/m/05kkd0,Alfred Hitchcock,black and white
2807,/m/0hr12tg,,
2808,/m/05pf07,,
2809,/m/028bw86,,
2810,/m/08md07,,
2811,/m/0gjbqc,,
2812,/m/05msp_b,Alan Gibson,
2813,/m/03gvqxv,,
2814,/m/09m64b,,
2815,/m/047t3hd,Prathap K. Pothan,
2816,/m/0gywgh,,
2817,/m/0crtkh1,,
2818,/m/0bfp8_,Allan A. Goldstein,color
2819,/m/094k4m,Albert Brooks,color
2820,/m/03r31d,,
2821,/m/0b6fmnr,,
2822,/m/0b_l_l,,
2823,/m/02qkf34,,
2824,/m/0270z1d,Ann Hui,color
2825,/m/0705k1,Joseph Sargent,color
2826,/m/0crcg6m,Murat Aslan,color
2827,/m/027nmc2,,
2828,/m/07mk73,John Ford,color
2829,/m/0cc0qc,James Goldstone,color
2830,/m/02r1d4b,William Hanna,color
2831,/m/09g8c8b,J. Lee Thompson,color
2832,/m/02r2r2j,Curtis Harrington,
2833,/m/026w4lx,,
2834,/m/08ny_jm,,
2835,/m/04jfgqz,,
2836,/m/03wbq35,,
2837,/m/03d2sj2,,
2838,/m/07h1m0,,
2839,/m/0bpntv,,
2840,/m/0bs7d1q,,
2841,/m/0ggb34r,John Hyams,color
2842,/m/02rz0j5,Prakash Mehra,
2843,/m/0gh857,,
2844,/m/0cm9rlf,Tsutomu Shibayama,color
2845,/m/02z1zts,Robert Wiene,black and white
2846,/m/05jvry,Joe Pytka,
2847,/m/0gfqnz,Michael Schultz,
2848,/m/03ddd5,Herbert Ross,color
2849,/m/0275sjj,Ronald V. Ashcroft,black and white
2850,/m/0g0dy6,John Irvin,color
2851,/m/06w7vrx,Sam Wood,black and white
2852,/m/09jbn5,Greg Mottola,color
2853,/m/03qdzhk,Majid Majidi,color
2854,/m/0brzgx4,Jorge Polaco,
2855,/m/0g4nlf3,,
2856,/m/072x72,,
2857,/m/06xwlc,Peter Greenaway,color
2858,/m/02wyccb,Colin Teague,color
2859,/m/02vr9v9,Anthony Maras,color
2860,/m/02pljm8,Scott Thomas,color
2861,/m/0271t7s,Donald Petrie,color
2862,/m/063_j5,Shane Black,color
2863,/m/0btt8v,Ramesh Sippy,color
2864,/m/05_cq9,Martin Campbell,color
2865,/m/0280sc1,Raoul Walsh,color
2866,/m/0kvbl6,Kevin Costner,color
2867,/m/026n4h6,Chris Sivertson,color
2868,/m/0kv93p,Jacques Jaccard,black and white
2869,/m/05spzd6,,
2870,/m/05dh4x,,
2871,/m/03c44b4,,
2872,/m/047n9qy,,
2873,/m/050jdw,,
2874,/m/0479y4k,Bob Clampett,color
2875,/m/02qz1ld,Danielle Arbid,
2876,/m/09f03r,Karen Arthur,color
2877,/m/027_1bt,Martin Gabel,black and white
2878,/m/0f133ts,Peter Mullan,color
2879,/m/0jky386,,
2880,/m/03qhx99,,
2881,/m/051z60l,,
2882,/m/0cjtvp,,
2883,/m/041hcf,,
2884,/m/02rp2_3,William A. Graham,color
2885,/m/0642xf3,Chris Columbus,color
2886,/m/0bl1_,John Schlesinger,color
2887,/m/0bsl5n3,Stephen Wallace,
2888,/m/047cv96,,
2889,/m/073kjj,Francis Veber,color
2890,/m/0ds3qsb,Makoto Shinkai,color
2891,/m/02q2m7m,Jacques Tourneur,color
2892,/m/03cqdw9,John Rawlins,black and white
2893,/m/04bbn7,Butch Hartman,color
2894,/m/06y5qj,Jerry Kramer,color
2895,/m/02wb8y_,Ernst Lubitsch,black and white
2896,/m/065y_2w,,color
2897,/m/0521r1x,Paul J. Smith,
2898,/m/0gnqr,Robert Z. Leonard,black and white
2899,/m/0fspbb,Robin Shou,color
2900,/m/0dpyh_,Fred Olen Ray,
2901,/m/047sk1j,,
2902,/m/0bmh8jm,,
2903,/m/02qt08b,Sergio Corbucci,color
2904,/m/03c7jpy,Daniele Luchetti,color
2905,/m/07scdny,Lee Yong-ju,color
2906,/m/0c3y3xb,,
2907,/m/0kvcf2,,
2908,/m/02q1yj7,Jia Zhangke,
2909,/m/0gg4jgs,Nick Grinde,black and white
2910,/m/07mwp6,Chen Kaige,color
2911,/m/05b2mzw,Aravind Sen,
2912,/m/0gj8w6t,,
2913,/m/0278105,,
2914,/m/09pdff,Jack King,color
2915,/m/0dll_n7,Jean-Charles Tacchella,
2916,/m/04_8kj,,
2917,/m/04n5bq4,James W. Horne,black and white
2918,/m/04vphd,Clarence Brown,black and white
2919,/m/02qjtml,Fred Olen Ray,color
2920,/m/02k80d,,
2921,/m/0gmgl1p,,
2922,/m/0b6l6l8,,
2923,/m/080h7y0,,
2924,/m/0gksm_c,,
2925,/m/064cx1,,
2926,/m/04mysvj,,
2927,/m/0gvttrr,,
2928,/m/06__m6,,
2929,/m/06t66x,,
2930,/m/03pk0l,Savage Steve Holland,color
2931,/m/09ghmkm,Andrew Lau,
2932,/m/04j1kw9,Seymour Robbie,
2933,/m/065_f8,Robert Aldrich,black and white
2934,/m/0h3tdtn,,
2935,/m/04q0svn,,
2936,/m/03n4l3,,
2937,/m/063zxvy,,
2938,/m/080l4xf,,
2939,/m/0j459ys,,
2940,/m/0cc62fg,V. Samudra,color
2941,/m/04qdk5,,
2942,/m/086kkf,Fyodor Bondarchuk,color
2943,/m/07tff3,Stuart Rosenberg,color
2944,/m/06w38xt,Srinu Vaitla,color
2945,/m/0g9v3mp,Don Sharp,color
2946,/m/089fcn,Fedor Ozep,black and white
2947,/m/0fpk07m,,
2948,/m/077_8t,,
2949,/m/06gpz8,,
2950,/m/051wrdv,,
2951,/m/0h3vc0s,,
2952,/m/03np8bb,,
2953,/m/02w4wyh,,
2954,/m/04gnq72,,
2955,/m/09v2ypg,,
2956,/m/0g9yvgd,,
2957,/m/04zlrd,,
2958,/m/0gy2y8r,,
2959,/m/03y8bhb,Lech Kowalski,
2960,/m/047fk5c,,
2961,/m/03nsjg7,,
2962,/m/0cm7b9,,
2963,/m/0gffyl,John Huston,black and white
2964,/m/0dgw46,Randolph Scott,color
2965,/m/02rrlcf,Aparna Sen,color
2966,/m/080hn4k,David Greene,color
2967,/m/03gzj9z,Edward Dmytryk,black and white
2968,/m/0g56jbn,Terry O. Morse,black and white
2969,/m/0bxsk,Michael Mann,color
2970,/m/0dkv90,John Woo,color
2971,/m/062zm5h,Joss Whedon,color
2972,/m/0h52_wj,Cláudio Torres,color
2973,/m/026m_4l,,
2974,/m/047th06,,
2975,/m/09p04h,,
2976,/m/09gpmf2,,
2977,/m/09kml0,,
2978,/m/02ptbvn,,
2979,/m/0d9w08,,
2980,/m/0bmg4y7,,
2981,/m/027ncf,,
2982,/m/02pnntf,,
2983,/m/0gvtx55,,
2984,/m/0b73w0l,William Witney,color
2985,/m/0177rv,Samuel Fuller,black and white
2986,/m/0gyvshq,Bhadran,
2987,/m/05b4zsk,,
2988,/m/080npkq,,
2989,/m/051ymg9,,
2990,/m/05f74kv,Swapan Saha,
2991,/m/066xzy,,
2992,/m/0hnc2tv,Ravi Raja Pinisetty,
2993,/m/0641hc6,,
2994,/m/0cjmp6,,
2995,/m/0407jgj,Mervyn LeRoy,black and white
2996,/m/0h7t36,Charlie Kaufman,color
2997,/m/043n181,Barak Epstein,
2998,/m/080q4t,,
2999,/m/03yn2kn,,
3000,/m/04rmbq,,
3001,/m/04ybhxs,Jonathan Liebesman,color
3002,/m/0gjdvn3,Ian Sharp,
3003,/m/0687dm,,
3004,/m/04gw13c,Andrzej Jakimowski,color
3005,/m/0c5tb6,William Sachs,color
3006,/m/0cd9sf,Nazir Hussain,
3007,/m/04gm93,Jack Gold,color
3008,/m/07xvf,Jonathan Mostow,color
3009,/m/02w9_3s,Charles,color
3010,/m/0fq2tc5,MKI Sukumaran,color
3011,/m/099tgj,Satyajit Ray,black and white
3012,/m/0fhk7f,Seenu Ramasamy,color
3013,/m/02pp2b3,,
3014,/m/0271cgx,Del Lord,black and white
3015,/m/0bhbpbn,Sermiyan Midyat,
3016,/m/0c6vx0,,
3017,/m/0crspst,,
3018,/m/0cn_b8,,
3019,/m/0bxt3y,Don Siegel,black and white
3020,/m/03f05j,John Landis,color
3021,/m/09_kyd,Frank Capra,black and white
3022,/m/0bdpvl3,Alan Myerson,
3023,/m/03hk882,,
3024,/m/047dk2n,,
3025,/m/09v31h6,Jann Turner,color
3026,/m/06w7hkm,Amjad Khan,
3027,/m/03d2w49,,
3028,/m/02rfl2g,,
3029,/m/059wnx,Jeremy Kagan,color
3030,/m/03qn1xj,Paul Scardon,black and white
3031,/m/06w95h9,,
3032,/m/0h4zct_,Lee Hae-young,
3033,/m/02rfl2t,,
3034,/m/012bk7,,
3035,/m/0fpkhkz,Lars von Trier,color
3036,/m/027p8ns,Chuck Jones,color
3037,/m/075wz7,Roger Corman,black and white
3038,/m/03m5m22,Tim Fywell,
3039,/m/03sc3z,,
3040,/m/0d71hm,,
3041,/m/056hzw,Dean Parisot,color
3042,/m/03y9kn6,Michael Pressman,
3043,/m/0dljb21,,
3044,/m/03cqhp1,Clifton Powell,color
3045,/m/0g5sxb4,Julie Anne Robinson,color
3046,/m/04m_h31,,
3047,/m/02pmkpt,,
3048,/m/027vh_1,,
3049,/m/0bvvts,,
3050,/m/08tl8qm,,
3051,/m/0gyj2ls,Brian Dannelly,color
3052,/m/0383cr,,
3053,/m/02vvnqv,,
3054,/m/09qmgy,,
3055,/m/02qdlln,,
3056,/m/04jlw18,,
3057,/m/016rw2,,
3058,/m/058lgj8,Đorđe Kadijević,
3059,/m/04j0h88,,
3060,/m/04j1gvh,,
3061,/m/071c35,,
3062,/m/07xb6g,,
3063,/m/080gqw,,
3064,/m/03wfc95,,
3065,/m/05m_dxn,,
3066,/m/09nrrz,Royston Tan,color
3067,/m/03cj7q9,Fritz Lang,color
3068,/m/0fcxly,Edward Burns,color
3069,/m/02vwjcj,,
3070,/m/09ryphg,,
3071,/m/0fkkjv,,
3072,/m/0b4b4g,,
3073,/m/03gv_k8,Jules White,black and white
3074,/m/03cx78t,George McCowan,
3075,/m/04n5f3x,,
3076,/m/0hr1cbx,,
3077,/m/04jshcw,Alex Gregory,color
3078,/m/04m91p,Phil Alden Robinson,color
3079,/m/02qy0f5,Jeffrey Bloom,color
3080,/m/06xwq9,Jerry Schatzberg,color
3081,/m/04lhc4,Steven Soderbergh,color
3082,/m/07kj85r,Dwight H. Little,
3083,/m/02r69xm,,
3084,/m/047sqtf,,
3085,/m/0crh3rx,,
3086,/m/05m0x0,Shinya Tsukamoto,black and white
3087,/m/03qlkmx,Michel Spinosa,color
3088,/m/0gnkb,Michael Curtiz,black and white
3089,/m/0661p8w,Osamu Kaneda,color
3090,/m/06hcv8,Michael Schultz,
3091,/m/080dysq,,
3092,/m/05sxnw0,Mick Garris,color
3093,/m/03c6_v7,Chin Man-kei,color
3094,/m/0ddtwt,Sudhir Mishra,
3095,/m/03hl5xq,,
3096,/m/0d2wfq,,
3097,/m/08twgg,Ken Loach,color
3098,/m/02z83j9,Nic Balthazar,color
3099,/m/0crgzsy,Maurice Elvey,black and white
3100,/m/03j25v,Pieter Van Hees,
3101,/m/07kj851,,
3102,/m/0cc6g6d,,
3103,/m/0b6cywm,Don Chaffey,
3104,/m/03hm1xt,,
3105,/m/07hfnm,,
3106,/m/024tb7,,
3107,/m/0dnql6,,
3108,/m/0b4k1y,,
3109,/m/05tt7x,,
3110,/m/03_gr5,Howard Deutch,color
3111,/m/02w16f0,John Mackenzie,color
3112,/m/02x4xnj,Andrzej Wajda,color
3113,/m/0dw20n,Bruce Beresford,color
3114,/m/0h3pjzy,John Gavin,black and white
3115,/m/0kvbh4,Hamish Rothwell,
3116,/m/0bwtr3,Jimmy Wang Yu,color
3117,/m/0j66gs_,,
3118,/m/02qnpzp,Vicente Aranda,color
3119,/m/047txvl,Sibi Malayil,
3120,/m/07dz2s,,
3121,/m/02dtms,,
3122,/m/0g8v8g,Roy Ward Baker,black and white
3123,/m/027_0wb,Henry Hathaway,black and white
3124,/m/02rw0h,John Woo,color
3125,/m/0h1crhs,Sloane U'Ren,
3126,/m/04j086q,Hou Hsiao-Hsien,color
3127,/m/0by18s2,Peter Hyams,color
3128,/m/05mvpy,Alan Myerson,color
3129,/m/07s68s2,Bommireddy Narasimha Reddy,black and white
3130,/m/03c1b0c,Karl Francis,
3131,/m/0h4xy8p,Achim von Borries,color
3132,/m/080jwf_,Richard Loncraine,
3133,/m/062b7h,Peter Segal,color
3134,/m/04f0lm1,Jonathan Newman,color
3135,/m/03cjg9v,Guy Hamilton,black and white
3136,/m/07j_qm,Betty Thomas,color
3137,/m/05z_kps,Andrea Arnold,color
3138,/m/09440r,Francis Teri,color
3139,/m/09v78w_,,
3140,/m/0c006d8,,
3141,/m/02tcrf,Steve Miner,color
3142,/m/06vwp4,Rowland V. Lee,black and white
3143,/m/0bk2pk,Charles Grosvenor,color
3144,/m/0bbtwng,Claude Chabrol,color
3145,/m/04jm1st,William Beaudine,black and white
3146,/m/04__cf,Jorge Furtado,color
3147,/m/026rp9k,Bob Quinn,
3148,/m/090t2g,,
