,WikiID,director,color
2748,/m/02qy9h7,,
2749,/m/06gvgh,,
2750,/m/03d52tt,,
2751,/m/07myzh,,
2752,/m/05l1ky,,
2753,/m/027wxjr,,
2754,/m/02vlr7b,,
2755,/m/0b6h4nn,Sajan,color
2756,/m/02rlj20,,
2757,/m/0csx6f,,
2758,/m/0b6m1c2,,
2759,/m/065z3_x,Randall Wallace,color
2760,/m/0cb7tl,Herbert L. Strock,black and white
2761,/m/07kh6f3,,
2762,/m/019z8l,Emir Kusturica,color
2763,/m/08nsr_,Andrew Lau,color
2764,/m/0b73tx6,,
2765,/m/0crgm82,,
2766,/m/0gdd5r,,
2767,/m/0h1x5f,Jonathan Dayton,color
2768,/m/0bl6c6,Brian Trenchard-Smith,
2769,/m/0bmb6yk,,
2770,/m/0fpmrm3,,
2771,/m/02qp9s8,,
2772,/m/027js4h,,
2773,/m/0hr3vx9,,
2774,/m/03msgb,,
2775,/m/0cp0ph6,,
2776,/m/0bh8nj_,Henri Diamant-Berger,black and white
2777,/m/04lfwh3,,
2778,/m/027nh5_,,
2779,/m/026s8l9,,
2780,/m/09z625,Kirk Jones,color
2781,/m/03qn56s,Mitchell Leisen,black and white
2782,/m/03c0z2m,David Burton Morris,
2783,/m/02x42t4,,
2784,/m/03_95w,,
2785,/m/03h1s5c,,
2786,/m/025slc_,,
2787,/m/0h6lmn,,
2788,/m/0cmdqlp,,
2789,/m/080gdrl,,
2790,/m/043qtbn,Srđan Dragojević,
2791,/m/03ctr8b,,
2792,/m/0b6hb_1,,
2793,/m/0gg6qcn,,
2794,/m/02qpgvj,,
2795,/m/05c17s3,,
2796,/m/07k4bj6,Jon Gunn,color
2797,/m/02pk_p8,,
2798,/m/0bbth4g,Hariharan,
2799,/m/03gqg5t,,
2800,/m/0_9l_,,
2801,/m/04y2j6,,
2802,/m/02pcy5t,,
2803,/m/08952r,,
2804,/m/07k76z8,,
2805,/m/0fls50,,
2806,/m/0h7nwkl,,
2807,/m/03rzfj,Alfred Hitchcock,black and white
2808,/m/0b6g715,Yōji Yamada,color
2809,/m/0h71b2c,,
2810,/m/04jkbxl,,
2811,/m/09gn3s7,John Hough,
2812,/m/03gyr_g,,
2813,/m/0cp0jcq,,
2814,/m/09n2mk,Richard Fleischer,black and white
2815,/m/0bh9sd1,Siddique,color
2816,/m/08v2qk,Fruit Chan,color
2817,/m/0dmnp8,,
2818,/m/0ds7zm3,,
2819,/m/0gbn0qx,,
2820,/m/03nx1l6,,
2821,/m/05v5y5,,
2822,/m/062rrj,,
2823,/m/0j9ndc9,,
2824,/m/0h7p1_f,,
2825,/m/02rkmm_,,
2826,/m/029zqn,,
2827,/m/027j82_,,
2828,/m/09b4sb,,
2829,/m/0dz3hf,,
2830,/m/02rfk0s,,
2831,/m/02jx9g,,
2832,/m/09hhvb,,
2833,/m/06p361,Peter Yates,color
2834,/m/07v52h,Fina Torres,color
2835,/m/051z4m4,,
2836,/m/0crtj_g,,
2837,/m/0gg5q77,Qaushiq Mukherjee,black and white
2838,/m/09v5h_r,Jim McBride,color
2839,/m/01mypy,,
2840,/m/09gpxd5,Michael Madsen,color
2841,/m/05mrtxx,Andrew Silver,color
2842,/m/03hntmj,,
2843,/m/059_yt7,,
2844,/m/0fyt9h,Stuart Gordon,color
2845,/m/0kvfb5,John Boorman,color
2846,/m/0h2d0rh,Nikhil Advani,
2847,/m/02r2f71,,
2848,/m/0gk04m,,
2849,/m/04mtg83,,
2850,/m/0hgpy1q,,
2851,/m/03hlkqs,,
2852,/m/06hz52,,
2853,/m/0kv0m6,,
2854,/m/02rw69n,,
2855,/m/04nm0j5,,
2856,/m/027n2fb,,
2857,/m/09dv8h,,
2858,/m/01jnc_,,
2859,/m/0crznq7,,
2860,/m/0hnd78z,,
2861,/m/0287lkn,,
2862,/m/0b76t12,,
2863,/m/05p0nt0,,
2864,/m/0gxtnd,John Landis,color
2865,/m/0160hh,Lou Breslow,black and white
2866,/m/02r9l14,,
2867,/m/03gwfpc,Ray McCarey,black and white
2868,/m/03bzn0q,,
2869,/m/03byl3h,Karanjeet Saluja,
2870,/m/0b77695,,
2871,/m/026xsql,,
2872,/m/0761d1,,
2873,/m/0bjr_8,,
2874,/m/03c40zs,,
2875,/m/04jvgb,,
2876,/m/02qk4n1,,
2877,/m/0cly8m,Christopher Nolan,color
2878,/m/08bpx7,Kevin VanHook,color
2879,/m/0k2h4lw,,
2880,/m/07jy72,,
2881,/m/09k4s7t,,
2882,/m/02vqtxj,Edward Dmytryk,black and white
2883,/m/0h230y,Mel Ferrer,color
2884,/m/066015h,James Kelley,color
2885,/m/03h2xz5,,
2886,/m/03b_s2f,,
2887,/m/03z106,,
2888,/m/0ckffk,Douglas Sirk,color
2889,/m/0522hzc,Jean-François Laguionie,
2890,/m/0crwtsz,,
2891,/m/0hgpnxg,,
2892,/m/0gvrtf4,,
2893,/m/07k7422,,
2894,/m/04hkxs,,
2895,/m/0bhcgln,Valeri Milev,
2896,/m/03c19np,,
2897,/m/0bvgxx,,
2898,/m/03hjj2c,,
2899,/m/081jcn,,
2900,/m/04j04f0,,
2901,/m/0h7n1lj,,
2902,/m/09cxm4,Frank Oz,color
2903,/m/08p29y,Eric Sykes,
2904,/m/0b2tb1,,
2905,/m/03qchzn,Tsutomu Shibayama,color
2906,/m/05lvfp,Arthur Penn,color
2907,/m/04yfh7v,Antero Alli,color
2908,/m/026q830,,
2909,/m/0b6dhsd,,
2910,/m/0cty2w,,
2911,/m/05lvfb,,
2912,/m/027r9t,Cameron Crowe,color
2913,/m/07jpg0,Orson Welles,black and white
2914,/m/02z2c_4,Marcel L'Herbier,black and white
2915,/m/080f83w,Gillies MacKinnon,color
2916,/m/07x7l6,,
2917,/m/04n0kfd,,
2918,/m/0404xj0,,
2919,/m/04dc58,Victor Fleming,black and white
2920,/m/0gh6lv3,I. S. Johar,
2921,/m/057lbk,,
2922,/m/05f49pw,,
2923,/m/08pv67,,
2924,/m/02wd14,,
2925,/m/04cvhrk,,
2926,/m/0gfl3k,Bapu,color
2927,/m/02py_vl,,
2928,/m/02qq3fv,,
2929,/m/0gnsw5,,
2930,/m/03wc22k,A. S. Pragasam,color
2931,/m/06w5l5x,,
2932,/m/0fbsr5,,
2933,/m/025w6q3,,
2934,/m/02rpjkd,,
2935,/m/0kv0fx,Wilfred Noy,black and white
2936,/m/0h97m58,,
2937,/m/0j7l0dp,Linshan Zhao,color
2938,/m/0cpxfb,Byung-chun Min,color
2939,/m/0hnbwcb,Mitja Okorn,color
2940,/m/03c_5jb,,
2941,/m/02qk_sl,Dwarakish,color
2942,/m/026tj79,,
2943,/m/0428s7,,
2944,/m/0288gv1,,
2945,/m/0bvqh91,,
2946,/m/04j13bx,,
2947,/m/02qq3f4,,
2948,/m/015wf0,James Bridges,color
2949,/m/0jwv_1d,Jill Craigie,black and white
2950,/m/0gksc8d,Lee Philips,color
2951,/m/0dddqd5,,
2952,/m/0267wwv,,
2953,/m/0j625df,P. G. Viswambharan,color
2954,/m/07kg4l,,
2955,/m/06_v731,,
2956,/m/0g55d5w,,
2957,/m/015vlf,,
2958,/m/05q87h,Burt Reynolds,color
2959,/m/026yz5p,Fred C. Brannon,black and white
2960,/m/0983w1,,
2961,/m/0fq1y76,,
2962,/m/04jppff,,
2963,/m/0dsfd0l,Lee Jeong-beom,color
2964,/m/01h3y_,,
2965,/m/0h3vdkl,,
2966,/m/04zyq7f,Bernard McEveety,
2967,/m/09rzjg,,
2968,/m/047lwjr,,
2969,/m/047q7m3,,
2970,/m/026n9zl,,
2971,/m/0bfx49,,
2972,/m/05p1j8q,Daniel Mann,
2973,/m/0yx_w,Barry Levinson,color
2974,/m/0fj2kv,John G. Avildsen,color
2975,/m/0gg5qrb,Cameron Crowe,
2976,/m/0gh8xm3,,
2977,/m/09k5kmz,,
2978,/m/0j_vp,,
2979,/m/03hn0vf,Thodoros Angelopoulos,color
2980,/m/080p1v0,Sean Walsh,
2981,/m/0bhc6_f,,
2982,/m/06fhhh,,
2983,/m/05f6fwb,Damian Lee,color
2984,/m/0417mq3,Gregory La Cava,black and white
2985,/m/027s5hf,Robert Duvall,color
2986,/m/0ggqln,Andrew Goth,color
2987,/m/0fphr20,,
2988,/m/033mlr,,
2989,/m/0ds27b,,
2990,/m/0d8j__,Na Woon-gyu,black and white
2991,/m/0dlnshp,,
2992,/m/063m51,Lewis Allen,black and white
2993,/m/07gghl,Tom Dey,color
2994,/m/0bhys_,Sheldon Larry,color
2995,/m/087p_b,Sergio Corbucci,color
2996,/m/04_g15,,
2997,/m/0gkt42s,,
2998,/m/04gpdk_,T. R. Sundaram,
2999,/m/0ckff6,,
3000,/m/0c241c_,,
3001,/m/02qj91f,,
3002,/m/0b2n8s,,
3003,/m/0fcqf2,,
3004,/m/0crd46p,,
3005,/m/0gjb75x,Arthur C. Pierce,
3006,/m/0gwyqw2,,
3007,/m/02q9k1g,,
3008,/m/03wb66v,,
3009,/m/028qc9,,
3010,/m/03gw357,,
3011,/m/02q4wdf,Priyadarshan,color
3012,/m/07s7nh_,Richard Lester,color
3013,/m/04067b2,Pat Corbitt,color
3014,/m/02qmxyf,,
3015,/m/0b6dgf8,,
3016,/m/02ptnc9,,
3017,/m/0416tmb,Allan Dwan,black and white
3018,/m/0d2f60,Kurt Maetzig,color
3019,/m/0hv8w,George Lucas,color
3020,/m/07s6pyy,George P. Cosmatos,
3021,/m/04j0yv0,,
3022,/m/02ww0q4,,
3023,/m/03y9f0q,,
3024,/m/027fzn2,,
3025,/m/05sjq,,
3026,/m/0281q0c,Ian Iqbal Rashid,color
3027,/m/02r8w3_,,
3028,/m/0kbfw,,
3029,/m/02phnk3,Stephen Marshall,color
3030,/m/08q4d7,,
3031,/m/0c831j,,
3032,/m/02qmrw4,,
3033,/m/0641k3f,Rensil D'Silva,color
3034,/m/0c3zdcw,,
3035,/m/07tr5g,Hal Needham,color
3036,/m/0kt_s6,,
3037,/m/07lvgs,,
3038,/m/054cvh,,
3039,/m/0jwzxvm,Kai Fung,
3040,/m/0kv6d_,Louis King,color
3041,/m/027fzns,Vijay Anand,color
3042,/m/0126nh,,
3043,/m/02pszhh,Reginald Le Borg,black and white
3044,/m/09g9kh9,Michael Feifer,
3045,/m/05p10yt,,
3046,/m/05zntwr,,
3047,/m/04zxqsr,,
3048,/m/0gh6fys,,
3049,/m/0170yd,,
3050,/m/04vcfx,,
3051,/m/02d478,Alejandro González Iñárritu,color
3052,/m/0gywh9s,Basu Chatterjee,color
3053,/m/0kt_sl,,
3054,/m/027jdq_,,
3055,/m/0520q3z,,
3056,/m/0bzhbl,Ken Hughes,color
3057,/m/0fts0n,Taweewat Wantha,color
3058,/m/0922fr,,
3059,/m/026zcvr,,
3060,/m/076vxx2,John Paddy Carstairs,black and white
3061,/m/026h020,Jörg Buttgereit,color
3062,/m/08md65,,
3063,/m/0crrsxd,,
3064,/m/0gym5wy,,
3065,/m/02rzmmk,,
3066,/m/0808ft1,,
3067,/m/04ghq6h,,
3068,/m/0411ckq,,
3069,/m/03wbq1t,,
3070,/m/09v2nj7,,
3071,/m/09nztv,,
3072,/m/02vyptn,,
3073,/m/03pnwz,,
3074,/m/04q9g3x,,
3075,/m/0642g4_,,
3076,/m/0bmt5t,,
3077,/m/07kctnj,,
3078,/m/0b6kxnb,,
3079,/m/0kvbx9,,
3080,/m/02q33zc,,
3081,/m/05drr_,,
3082,/m/04hx9p,,
3083,/m/0br30k,,
3084,/m/05t101l,,
3085,/m/0bh76g,,
3086,/m/02r1d6d,,
3087,/m/0bmd3xf,Clive Donner,color
3088,/m/02r5615,Lekh Tandon,
3089,/m/06rhz7,,
3090,/m/0d6l6v,,
3091,/m/0bs289l,,
3092,/m/01yz89,Frank Oz,color
3093,/m/052_mww,,color
3094,/m/05zhm22,,
3095,/m/03gv_pd,,
3096,/m/0c01q34,,
3097,/m/0gg8f_4,,color
3098,/m/04sbsq,,
3099,/m/05gmj6,,
3100,/m/0521yjv,,
3101,/m/051zdgc,,
3102,/m/02rgt13,,
3103,/m/03wbrp6,Balu Mahendra,color
3104,/m/03hl4gj,,
3105,/m/016kc2,John Carpenter,color
3106,/m/028b2yt,Georges Franju,black and white
3107,/m/01ffx4,François Girard,color
3108,/m/0hgm3zh,Teguh Karya,
3109,/m/0crtq8t,,
3110,/m/0524hn1,,
3111,/m/0272s0y,,
3112,/m/04mx30t,,
3113,/m/0d31y_h,,
3114,/m/02vxqp_,,
3115,/m/01z6qv,,
3116,/m/03ppbr,,
3117,/m/06zs3ln,,
3118,/m/04nndnn,,
3119,/m/05zqybr,,
3120,/m/027f91h,,
3121,/m/0hndgms,,
3122,/m/0dll312,,
3123,/m/0bgrhk,,
3124,/m/0dnbmp,,
3125,/m/0f61tk,,
3126,/m/02ry8f0,,
3127,/m/07klvh,Léa Pool,color
3128,/m/02l_j_,,
3129,/m/02qg_qm,Neil Jordan,color
3130,/m/0h6sr8,Arthur Lubin,black and white
3131,/m/02qkzsm,P. Vasu,color
3132,/m/043lnx9,,
3133,/m/0dtj7w,Andrew Davis,color
3134,/m/03nxrx3,,
3135,/m/0b6qvj,Tsutomu Shibayama,color
3136,/m/0ch4b_d,,
3137,/m/027knpz,Hrishikesh Mukherjee,color
3138,/m/027xy9h,,
3139,/m/0bj799w,Vikramaditya Motwane,color
3140,/m/05b3jp2,,
3141,/m/0gwzqld,,
3142,/m/02vz1fg,,
3143,/m/0crrtz9,Rajat Kapoor,color
3144,/m/06hysr,,
3145,/m/06w36sj,Kasinathuni Viswanath,
3146,/m/03d3lz0,,
3147,/m/043nnx2,,
3148,/m/02pvprf,,
3149,/m/0czcktl,,
3150,/m/05mzvz4,,
3151,/m/03yjxmv,,
3152,/m/0b499_,Jimmy Murakami,color
3153,/m/05zk05g,,
3154,/m/0416srm,,
3155,/m/053gwgs,,
3156,/m/06w0bz,,
3157,/m/04f4w5j,,
3158,/m/09v2ydc,,
3159,/m/09g67sq,,
3160,/m/027mglq,,
3161,/m/043wvb,,
3162,/m/04ljctk,,
3163,/m/050kdc,,
3164,/m/0464ss2,,
3165,/m/0gksd0c,Jag Mundhra,color
3166,/m/080nx16,,
3167,/m/07b6z2,,
3168,/m/03yysc,Jan Svěrák,color
3169,/m/0b73yq1,Sam Newfield,black and white
3170,/m/0g1872,,
3171,/m/02qvfy9,,
3172,/m/0cnxcwk,John G. Adolfi,black and white
3173,/m/02x2wk2,,
3174,/m/04n5v_8,Fazil,
3175,/m/0k2gz12,,
3176,/m/09v9kpf,,
3177,/m/0bmb_tr,,
3178,/m/019p99,,
3179,/m/09v29l8,,
3180,/m/02qpljg,Jambulingam,
3181,/m/027cjjw,,
3182,/m/0ds8gfb,,
3183,/m/052008y,,
3184,/m/04cx_nq,,
3185,/m/094d7k,,
3186,/m/0j_sn,Anthony Mann,color
3187,/m/0h_8_wg,Moni Bhattacharjee,
3188,/m/0drn6m,,
3189,/m/02ps1cl,,
3190,/m/026n09r,,
3191,/m/05zjq3j,Ferdinand Fairfax,color
3192,/m/0dsd7gy,,
3193,/m/0drzmb1,,
3194,/m/0795h0,Dan Curtis,color
3195,/m/080ppml,Martin Guigui,color
3196,/m/02qyv3h,Timo Vuorensola,color
3197,/m/0b7tvf,Róbert Ingi Douglas,color
3198,/m/02z9jqn,,
3199,/m/059_xcw,,
3200,/m/034c5l,,
3201,/m/0bx_0bh,Vedantam Raghavaiah,
3202,/m/0962k_,,
3203,/m/0d6hm1,,
3204,/m/06w1zwh,,
3205,/m/09l6ky,,
3206,/m/03y7q4,,
3207,/m/0g6njt,,
3208,/m/02ql2pf,,
3209,/m/02737m9,,
3210,/m/09txzv,Spike Jonze,color
3211,/m/023p8g,Bryan Forbes,color
3212,/m/05b1vcp,Vincent Kok,
3213,/m/0b1ffs,,
3214,/m/08ns8n,,
3215,/m/080jd31,,
3216,/m/0ddbj_m,,
3217,/m/080jn6w,,
3218,/m/07bmp6,Dick Lowry,
3219,/m/0604zn,,
3220,/m/0gg6p4l,,
3221,/m/03nwp6k,,
3222,/m/0kv1s9,,
3223,/m/02vzjyx,Mrinal Sen,color
3224,/m/0bhg84,Mahesh Manjrekar,color
3225,/m/09y5zb,,
3226,/m/0gnrt,,
3227,/m/07f4bv,Lindsay Anderson,color
3228,/m/04n1drd,Mark Hartley,
3229,/m/03yh6y7,,
3230,/m/09rwlbb,,
3231,/m/01r97z,,
3232,/m/02w4wg0,,
3233,/m/05zyfdm,Wolfgang Staudte,black and white
3234,/m/04n6snb,John Stockwell,color
3235,/m/0ddf9m,Richard Marquand,color
3236,/m/06h3lx,Benjamin Ratner,color
3237,/m/04jkyfx,,
3238,/m/0f8l1b,,
3239,/m/067n9h,Noriaki Yuasa,black and white
3240,/m/0hnf785,,
3241,/m/04j2r04,Al Adamson,
3242,/m/08hnb3,,
3243,/m/0glscvc,,
3244,/m/073yfg,,
3245,/m/0316hv,,
3246,/m/02z99_p,,
3247,/m/08mtxd,Robert Hamer,
3248,/m/03mvlr,,
3249,/m/076dl7,,
3250,/m/0bm9pk9,Tom Walls,black and white
3251,/m/0gx0043,Michael Feifer,color
3252,/m/0275gqy,,
3253,/m/04xx9s,,
3254,/m/063_k1w,,
3255,/m/05b2kr3,Edward Dmytryk,color
3256,/m/0gyv_sh,Hema Malini,color
3257,/m/01dvps,,
3258,/m/0jwr7b6,Chang Yoon-hyun,
3259,/m/03m9m0h,,
3260,/m/04jk8kn,,
3261,/m/02x3922,,
3262,/m/03nspw1,,
3263,/m/05b_3mw,Kieron J. Walsh,
3264,/m/07jm7_,,
3265,/m/0f6mw2,,
3266,/m/0bbxn_j,,
3267,/m/0ds2s9c,Jacob Gentry,color
3268,/m/051vrgj,Willi Forst,black and white
3269,/m/0ch0qx,Jerry Schatzberg,color
3270,/m/04g16wd,David Flores,
3271,/m/0b77x5k,,
3272,/m/0crr_cs,,
3273,/m/02rpdgq,,
3274,/m/03c__f7,Sabapathy Dekshinamurthy,color
3275,/m/0275208,,
3276,/m/0djhtl,,
3277,/m/04jdwtt,,
3278,/m/03m9dz5,Byron Haskin,color
3279,/m/03czswb,Florian Gallenberger,color
3280,/m/07xgr06,Nassim Amaouche,color
3281,/m/02x8_5v,,
3282,/m/03d6dsf,Del Lord,black and white
3283,/m/0gx99m8,,
3284,/m/0cm8yfg,Tsutomu Shibayama,color
3285,/m/0280fls,,
3286,/m/03qfbf8,Colin Bucksey,
3287,/m/027sqrl,,
3288,/m/0g5qdk0,,
3289,/m/0h_bl8q,,
3290,/m/02vlj62,,
3291,/m/02wxmvr,Jaime Camino,color
3292,/m/03d0w2h,,
3293,/m/0h3q7f6,,
3294,/m/0cnzpzr,William Beaudine,black and white
3295,/m/0gqh5x,,
3296,/m/04n270x,,black and white
3297,/m/03yt2c,,
3298,/m/04n11jb,,
3299,/m/03mlz9,,
3300,/m/02wbjrx,,
3301,/m/0b6ngyc,Don Chaffey,
3302,/m/04myn1s,,
3303,/m/02rqsp5,,
3304,/m/06vv2c,,
3305,/m/09z0vt,,
3306,/m/02qh4yp,,
3307,/m/0dgqqv5,,
3308,/m/0d274d,,
3309,/m/02pfql9,,
3310,/m/0bs16n,,
3311,/m/03ccf36,,
3312,/m/0gmflpv,,
3313,/m/02qpcch,,
3314,/m/0b6m02b,Harry Hurwitz,color
3315,/m/091v0c,Paul Schrader,color
3316,/m/06_v42g,Robert B. Sinclair,black and white
3317,/m/09sy8d,,
3318,/m/04jjw3z,William J. Cowen,black and white
3319,/m/02vq76p,,
3320,/m/0bvvvk,,
3321,/m/0dswwj,,
3322,/m/03bq6g,Roland Joffé,color
3323,/m/04gvrf,Bryan Forbes,color
3324,/m/026zy1y,P. Ramlee,black and white
3325,/m/09njw9,,
3326,/m/0gmyt1,,
3327,/m/05s_v9g,Claude Miller,color
3328,/m/015gyn,Gilbert Cates,color
3329,/m/047ttlf,Lucky Kohli,color
3330,/m/05xdrc,,
3331,/m/03cs6f_,Prakash,color
3332,/m/0dbjs1,,
3333,/m/08h039,,
3334,/m/0807xqw,,
3335,/m/02rmk1p,,
3336,/m/0ddg4kz,Gordon Parry,black and white
3337,/m/0884wb,,
3338,/m/03hgw3t,,
3339,/m/01qbg5,Michael Cristofer,color
3340,/m/079rlmq,Yaron Shani,color
3341,/m/043kmcr,Buddhadeb Dasgupta,color
3342,/m/0djggz,,
3343,/m/0g9wxvv,,
3344,/m/0dk9wz9,Kim Tae-gyun,color
3345,/m/0b6dbbw,,
3346,/m/05zhtt2,,
3347,/m/0234j5,,
3348,/m/027b1dt,Ajoy Kar,
3349,/m/0bdt85k,,
3350,/m/09kqwb,,
3351,/m/05q4641,,
3352,/m/0gytmtq,,
3353,/m/088j6t,,
3354,/m/0ch5wx3,,
3355,/m/065_wy1,Alex Zamm,color
3356,/m/02v5ry,,
3357,/m/08vcbf,,
3358,/m/0gmytd,Vikraman,color
3359,/m/04jj614,,
3360,/m/02qsj37,,
3361,/m/04jhzfs,,
3362,/m/0kt_sz,Nimmala Shankar,color
3363,/m/0d_mjw,,
3364,/m/0c_tk_,,
3365,/m/0d6_y2,,
3366,/m/0g568m5,,
3367,/m/0jq5p,D. W. Griffith,black and white
3368,/m/03cs6dz,Sidney Lumet,
3369,/m/02q0wfg,,
3370,/m/05m_yxv,,
3371,/m/0kv85w,Babar Ahmed,color
3372,/m/0gy10d,,
3373,/m/07ds55,,
3374,/m/0h3nl__,,
3375,/m/0j7m3m5,Conor Allyn,color
3376,/m/03hxsv,,
3377,/m/0gffq_l,,
3378,/m/064_zc,,
3379,/m/02qqgd1,Vincente Minnelli,color
3380,/m/0bs070y,,
3381,/m/0gq8m1,,
3382,/m/0jq56,,
3383,/m/05c2_my,,
3384,/m/060r16,,
3385,/m/026tjyn,,
3386,/m/06w1rjm,,
3387,/m/0gj8y91,,
3388,/m/02r8z8q,,
3389,/m/0242jm,,
3390,/m/0by1q7j,,
3391,/m/0crt3jh,,
3392,/m/064kfzd,,
3393,/m/0gxtknx,Martin McDonagh,color
3394,/m/02prnz3,Nicolás Saad,color
3395,/m/02rk7rt,,
3396,/m/0bh9lcp,Rajiv Anchal,color
3397,/m/028bbg5,,
3398,/m/0cvj1t,,
3399,/m/02z1_h2,,
3400,/m/0dm_s9,Clyde Bruckman,black and white
3401,/m/0b_y2ys,Marvin J. Chomsky,color
3402,/m/0bz416,Rod Holcomb,
3403,/m/07s861b,,
3404,/m/09v6c04,,
3405,/m/05p7n5_,,
3406,/m/02qk6y9,,
3407,/m/027g5l5,Daniel Lee,
3408,/m/0d_z8w,,
3409,/m/09myn7,,
3410,/m/084yn8,,
3411,/m/04cxkms,,
3412,/m/04cyy5v,,
3413,/m/026r66x,Charles Lamont,black and white
3414,/m/0ghg37,,
3415,/m/04jl_f5,,
3416,/m/04cxkmf,Tex Avery,
3417,/m/03cmt7l,,
3418,/m/09f8vd,,
3419,/m/035bcl,,
3420,/m/02bhsc,Frank Coraci,color
3421,/m/03hjk8d,,
3422,/m/0czf7ct,,
3423,/m/0b6dj1v,,
3424,/m/028306,,
3425,/m/0fpdb2,,
3426,/m/0bh8w1v,,
3427,/m/0cs485v,,
3428,/m/05b24qc,,
3429,/m/0db30t,,
3430,/m/0dgktzf,,
3431,/m/0g3qx4,,
3432,/m/0gx8qjj,Scott Coffey,
3433,/m/05p1_m,,
3434,/m/0450fn,,
3435,/m/0h3_8v,,
3436,/m/07947b,,
3437,/m/0b6j4f5,,
3438,/m/05gc40,Vladimir Bortko,color
3439,/m/04n0ncl,,
3440,/m/04j1lj5,Raymond Lee,color
3441,/m/0272v7g,,
3442,/m/0cc8bls,,
3443,/m/05fkxp,,
3444,/m/02qzjdw,,
3445,/m/09g6ylh,,
3446,/m/0b7h_5j,,
3447,/m/0bwhp75,,
3448,/m/0bph1r,,
3449,/m/09bh7y,,
3450,/m/05567m,,
3451,/m/0d62jk,,
3452,/m/0450f9,,
3453,/m/03y9008,,
3454,/m/0fvh98,,
3455,/m/0gzx5k,,
3456,/m/04_qfn,,
3457,/m/03hm4ms,,
3458,/m/026fsxc,Toshiharu Ikeda,
3459,/m/02z6n8x,,
3460,/m/02r193v,,
3461,/m/0ghw00c,,
3462,/m/08g3_n,,
3463,/m/0286_hv,,
3464,/m/0j_3nlk,Kaneto Shindō,black and white
3465,/m/021fvl,Rob Sitch,color
3466,/m/0gxrs32,Jean-Jacques Annaud,color
3467,/m/05b3323,Joel Lamangan,color
3468,/m/0gtwyxc,,
3469,/m/07m7ls,,
3470,/m/04qk12,,
3471,/m/06rd7f,Greg Beeman,color
3472,/m/026tqmk,Robert Aldrich,color
3473,/m/0b6lljf,Roy Ward Baker,black and white
3474,/m/045y7f,,
3475,/m/0kv4mx,Pratibha Parmar,color
3476,/m/027tg5g,,
3477,/m/03gyvwg,,
3478,/m/0k0x9yc,Marco Petry,color
3479,/m/051vpnd,,
3480,/m/01j8wk,Gary Fleder,color
3481,/m/02qxc87,Chun-Ku Lu,
3482,/m/0h3rwqt,,
3483,/m/09shkp,,
3484,/m/02r55p4,,
3485,/m/0b71tl,,
3486,/m/026lyxt,,
3487,/m/0by1n7k,,
3488,/m/0g7vvf,Andy Cadiff,color
3489,/m/0dtjkd,,
3490,/m/05tg9g,Robert Stevenson,color
3491,/m/02qt882,,
3492,/m/059_sq3,,
3493,/m/078mm1,,
3494,/m/04qk1w,,
3495,/m/02q0t2v,,
3496,/m/0j24ylh,,
3497,/m/0c_5rp,,
3498,/m/027zts0,,
3499,/m/0g9_28j,,
3500,/m/03gqx1f,,
3501,/m/0b9s46,,
3502,/m/0bg4v4,,
3503,/m/0h7qlvx,,
3504,/m/03gvrqk,Jack Hill,color
3505,/m/0cmfy19,,
3506,/m/04q6v3j,,
3507,/m/047thgn,Ulu Grosbard,color
3508,/m/09rcwd,Wayne Kramer,color
3509,/m/02799dw,Wu Ma,
3510,/m/0bn5k4,,
3511,/m/0kvb2j,,
3512,/m/02qqx5j,,
3513,/m/0808msf,,
3514,/m/0fjrhf,,
3515,/m/0dn5mc,,
3516,/m/04jdd_f,,
3517,/m/02rlw21,,
3518,/m/07z26p,Richard Lester,color
3519,/m/027wnp4,,black and white
3520,/m/03d0j4j,,
3521,/m/0h7p5w3,,
3522,/m/0288xkq,,
3523,/m/04lfq2b,,
3524,/m/09rr36k,,
3525,/m/02qp6v2,,
3526,/m/0bdt4ln,,
3527,/m/027gxmh,,
3528,/m/02q334x,John Rawlins,black and white
3529,/m/0288xkc,,
3530,/m/0bg66r0,,
3531,/m/01lbcqx,Richard Talmadge,color
3532,/m/02rng65,Kenneth Branagh,color
3533,/m/03gvdj_,Raghunath Jhalani,
3534,/m/02wxsk_,,
3535,/m/0dllzb6,,
3536,/m/0cc9vct,,
3537,/m/02q2lw7,,
3538,/m/0c00t35,,
3539,/m/014khd,,
3540,/m/07l4zj3,,
3541,/m/050xtv,,
3542,/m/01fwvd,Bryan Forbes,black and white
3543,/m/0b82dt,Prakash Jha,
3544,/m/07jzqm,,
3545,/m/0gmckg2,,
3546,/m/02r1fys,,
3547,/m/0kvd18,,
3548,/m/09rz7p,,
3549,/m/080p30s,Joseph M. Newman,black and white
3550,/m/0dlk77k,,
3551,/m/03cwf3m,,
3552,/m/0cd2vh9,Matthew Vaughn,color
3553,/m/07qdbp,Wojciech Jerzy Has,black and white
3554,/m/0dlk77x,Sam Firstenberg,color
3555,/m/0f4kmy,,
3556,/m/09gfv_2,,
3557,/m/03gzb97,,
3558,/m/05prd5,,
3559,/m/0f0w6n,,
3560,/m/053bd6,,
3561,/m/03cq_5g,,
3562,/m/0h96921,,
3563,/m/07lzqz,,
3564,/m/02p_3kb,,
3565,/m/0g4vmj8,,
3566,/m/047vr7_,,
3567,/m/026_j27,,
3568,/m/0bhc0_7,,
3569,/m/0465jzb,,
